Column1,after_arousal,before_arousal,after_valence,before_valence,weekend,sun,commute,occupants,length,flow,speed,sudden_events,steering,braking,ID
55,-2.82499E+14,-5.84544E+14,3.98354E+14,5.52127E+14,1,2.03128E+14,0,1,-1.60775E+14,1.26375E+14,7.12254E+14,-1.0174E+14,-6.70546E+14,-7.27363E+14,1
56,-2.01807E+12,-5.84544E+14,4.36038E+14,2.53453E+14,1,5.90535E+14,0,1,-1.81517E+14,1.95616E+13,1.22749E+14,-9.93975E+14,-7.94179E+14,-1.20264E+14,1
57,1.2587E+13,5.11853E+14,9.30478E+14,6.71597E+14,1,-8.88854E+14,0,1,5.14948E+14,-2.37038E+14,4.40444E+14,4.50347E+14,-5.78698E+13,-6.7708E+14,1
58,-1.55865E+14,5.66672E+14,6.93979E+14,6.11862E+13,1,2.63555E+14,0,1,-1.58683E+14,3.49791E+14,1.00262E+14,5.37243E+14,-5.26254E+14,-9.66588E+14,1
59,-2.32435E+14,2.37753E+14,8.71354E+14,9.70271E+14,1,2.27666E+14,0,1,-1.64354E+14,1.08677E+14,7.22903E+14,-8.68875E+14,-8.17726E+14,-9.15281E+14,1
60,7.8947E+14,2.37753E+14,3.39229E+14,1.14947E+14,0,-9.08791E+14,0,1,4.79528E+14,-3.46089E+14,2.87503E+14,1.17165E+14,-2.36303E+14,-4.84466E+14,1
61,5.3424E+14,7.31132E+14,5.75729E+14,-1.04955E+14,0,-7.37326E+14,0,1,2.90511E+14,6.09642E+14,9.6762E+14,7.15041E+14,-6.20609E+14,-1.22392E+14,1
62,-2.31453E+14,4.57033E+14,1.63998E+14,1.14947E+14,0,3.6263E+14,0,1,-4.26022E+14,8.54614E+14,1.31842E+14,1.10449E+14,-5.27416E+14,-1.20524E+14,1
63,4.83193E+14,7.85952E+14,1.75823E+14,1.80656E+14,0,-9.08791E+14,0,1,-6.78058E+13,1.31632E+14,1.61483E+14,6.27668E+14,-4.58982E+14,-1.42713E+14,1
64,1.45307E+13,1.44379E+14,1.81735E+14,1.80656E+14,0,1.3721E+14,0,1,-8.26543E+14,1.36179E+14,1.77307E+14,5.56986E+13,-5.60137E+14,-7.68306E+14,1
65,3.81101E+14,1.44379E+14,1.28523E+14,1.80656E+14,0,-9.08791E+14,0,1,-9.21081E+14,1.53862E+14,1.86113E+13,-1.56159E+14,-3.58697E+14,-1.16299E+14,1
66,1.2587E+13,-9.11656E+14,-1.92896E+14,7.42491E+13,1,4.3502E+14,0,1,6.0738E+14,4.20467E+13,8.85972E+14,-1.80045E+14,-1.30916E+14,-9.64638E+14,1
67,1.76916E+14,5.66672E+14,3.39229E+14,8.50801E+14,1,-3.02681E+14,0,1,-3.15757E+13,4.28055E+14,-5.19918E+14,-8.7922E+14,1.97049E+14,-1.05041E+14,1
68,-4.35638E+14,5.11853E+14,3.39229E+14,4.92392E+14,1,-2.26917E+14,0,1,-9.3995E+14,1.22314E+14,1.73076E+13,-7.63594E+14,-1.26377E+14,-1.32675E+14,1
69,7.38424E+14,-1.45985E+14,-4.88521E+14,3.13188E+14,1,-4.22308E+14,0,1,-4.38147E+14,3.83485E+14,1.614E+14,1.98846E+14,-9.50537E+13,-7.34971E+14,1
70,1.76916E+14,6.76312E+14,9.89603E+14,9.10536E+14,1,-9.08791E+14,0,1,-1.65508E+14,3.77642E+14,2.70605E+13,1040364650,-5.84725E+13,-1.06941E+14,1
71,6.36332E+14,2.92573E+14,1.16698E+14,7.31332E+14,1,-9.08791E+14,0,0,-7.80507E+14,1.33565E+14,1.69485E+14,3.01032E+14,-4.99265E+14,-1.11576E+14,1
72,3.81101E+14,7.31132E+14,1.81735E+14,1.74682E+14,1,-9.08791E+14,0,0,-2.31824E+14,5.98585E+13,1.03831E+13,-4.66209E+14,-6.1396E+14,-1.61728E+14,1
73,1.2587E+13,6.21492E+14,1.10785E+14,1.44815E+14,0,1.12487E+14,0,1,3.88265E+14,-3.27904E+14,1.4169E+14,1.65085E+14,-3.89895E+14,1.00842E+14,1
74,4.32147E+14,1.00523E+13,1.81735E+14,1.80656E+14,0,-9.08791E+14,0,1,-5.8579E+14,1.11643E+14,1.46284E+14,-6.76433E+14,-2.24726E+13,-1.33906E+14,1
75,5.85286E+14,7.31132E+14,1.10785E+14,1.20921E+14,0,9.81317E+14,0,1,2.23881E+14,1.09918E+14,1.35177E+14,7.23725E+14,-5.56293E+14,-1.3183E+14,1
76,-2.31453E+14,-3.65265E+14,-1.33771E+13,-3.43894E+14,0,-9.08791E+14,0,1,1.10416E+14,8.92981E+14,1.58382E+14,-4.33102E+14,-7.25092E+14,-1.42712E+14,1
77,-1.80407E+14,7.32939E+14,4.57479E+14,-1.6469E+14,0,-9.08791E+14,0,1,1.40858E+14,6.53367E+14,1.30403E+14,-4.87122E+14,-6.1097E+14,-1.55137E+14,1
78,3.81101E+14,5.66672E+14,-4.88521E+14,6.11862E+13,0,6.50349E+14,0,1,-1.76498E+13,1.13782E+14,7.52383E+13,-9.85955E+14,-1.61864E+14,-5.82801E+14,1
79,1.45307E+13,9.50411E+14,1.81735E+14,1.44815E+14,1,6.62312E+14,0,1,-4.68428E+14,1.39847E+14,2.03304E+14,-6.27802E+13,-3.89686E+14,-1.49342E+14,1
80,7.48241E+14,-4.74904E+14,4.36038E+14,5.52127E+14,0,-9.08791E+14,1,0,-7.92372E+14,9.52387E+14,1.79417E+14,7.90564E+14,-6.0149E+14,-2.76732E+14,1
81,7.48241E+14,-9.11656E+14,8.12229E+14,1.14947E+14,0,-8.2904E+14,1,0,-7.0393E+14,8.52013E+14,1.10695E+14,-7.28224E+14,-5.208E+14,1.68093E+13,1
82,7.38424E+14,7.85952E+14,1.34435E+14,1.03001E+14,0,-9.08791E+14,1,0,-2.41355E+14,2.32172E+14,-2.05984E+14,2.15073E+14,-4.37308E+14,4.67382E+14,1
83,7.8947E+14,-5.29724E+14,1.04873E+14,9.10536E+14,0,-8.68916E+14,1,0,-6.96149E+14,8.28142E+14,1.05802E+14,-2.54954E+14,-5.55513E+13,9.58677E+14,1
84,-2.82499E+14,-9.13463E+14,-1.92896E+14,-1.6469E+14,0,1.48375E+14,1,0,3.00843E+14,3.22231E+14,-1.91098E+14,7.47157E+14,-5.50643E+14,3.60891E+14,1
85,9.93655E+14,1.44379E+14,2.80104E+14,4.92392E+14,0,1.48375E+14,1,0,-3.45879E+14,3.37914E+14,-1.52453E+14,6.50075E+14,-2.83515E+14,2.41623E+14,1
86,6.36332E+14,-3.63457E+14,8.71354E+14,5.52127E+14,0,1.48375E+14,1,0,-8.48978E+14,1.04562E+14,2.2851E+13,-6.15079E+14,-5.99363E+14,-8.3101E+14,1
87,1.76916E+14,3.47393E+14,1.10785E+14,4.92392E+14,0,1.48375E+14,1,0,-3.34531E+14,3.29378E+14,-1.49632E+14,4.39645E+14,-3.47907E+14,1150230414,1
88,3.30055E+14,1.28114E+14,6.93979E+14,9.10536E+14,1,-1.91029E+14,0,1,-2.74862E+14,-3.34248E+14,-5.57074E+13,-9.017E+14,1.49661E+14,-7.17108E+14,1
89,1.76916E+14,-6.39364E+14,6.34854E+14,7.42491E+13,1,9.17516E+14,0,1,-2.79569E+14,-1.24051E+14,-6.52306E+14,-1.25656E+14,2.90055E+14,-5.98416E+14,1
90,-1.29361E+14,6.76312E+14,1.6991E+14,1.56762E+14,1,1.08898E+14,0,1,2.72314E+14,1.05724E+14,3.73062E+14,1.6684E+14,-3.90937E+14,-8.72667E+14,1
91,2.79009E+14,5.66672E+14,1.16698E+14,6.71597E+14,0,1.1807E+14,0,0,-2.80471E+14,1.24507E+14,-1.63577E+14,-1.09929E+14,4.42121E+14,-3.13102E+14,1
92,1.0447E+14,4.57033E+14,1.81735E+14,9.10536E+14,0,1.18468E+14,0,0,-2.88757E+14,-6.46603E+14,1.38266E+14,-1.26499E+14,4.77027E+14,-5.949E+14,1
93,-6.90868E+14,-7.49004E+14,6.93979E+14,-1.6469E+14,0,1.48375E+14,1,0,-8.81075E+14,1.15376E+13,2.72525E+14,-2.68846E+14,-5.34541E+13,-4.9861E+14,1
94,1.76916E+14,1.28114E+14,2.80104E+14,1.45143E+14,0,1.32425E+13,1,0,-3.36801E+14,3.76349E+14,-1.2323E+14,2.6682E+14,-3.72605E+14,-2.2875E+14,1
95,-1.71179E+14,-1.79058E+13,6.93979E+14,3.13188E+14,0,-4.94084E+14,1,0,-6.18599E+14,6.33576E+14,1.36916E+12,-1.36253E+14,-6.13514E+14,1.03906E+14,1
96,-2.82499E+14,-4.20085E+14,4.36038E+14,3.13188E+14,0,-9.08791E+14,1,0,-8.21486E+14,1.00825E+14,2.06309E+14,-7.54662E+14,-5.94337E+14,-8.55653E+14,1
97,3.81101E+14,1.28114E+14,2.20979E+14,7.31332E+14,0,1.48375E+14,0,0,-2.77397E+14,6.77148E+13,-4.31008E+14,-9.48699E+14,2.72041E+14,-5.01002E+14,1
98,-2.72682E+14,4.02213E+14,1.2261E+14,1.33984E+14,0,4.66921E+13,0,1,1.04773E+14,9.40378E+14,3.55688E+14,1.61189E+14,-8.92997E+14,-1.76796E+14,1
99,1.45307E+13,7.85952E+14,1.81735E+14,1.80656E+14,1,1.48375E+14,0,1,-3.55086E+14,-1.55312E+14,-9.43643E+13,-4.53634E+14,-4.39397E+14,2.90266E+14,1
100,5.3424E+14,-3.63457E+14,1.81735E+14,1.26894E+14,1,-9.08791E+14,0,1,-1.95166E+13,4.19442E+14,3.033E+14,-8.54547E+14,7.93353E+14,-5.70003E+14,1
101,-2.82499E+14,6.21492E+14,1.81735E+14,1.80656E+14,0,6.06486E+14,1,0,-3.47564E+14,4.06631E+14,-1.2439E+13,2.2133E+12,-3.85935E+14,1.53374E+14,1
102,4.83193E+14,1.82934E+14,1.16698E+14,9.10536E+14,0,1.32425E+13,0,0,-1.90951E+14,5.55268E+14,-3.63205E+14,-9.01545E+14,-6.2604E+14,1.79643E+13,1
103,2.27963E+14,-6.39364E+14,5.75729E+14,3.72923E+14,0,2.35642E+14,0,0,2.56872E+13,1.23184E+14,3.71463E+14,1.24399E+14,-3.0413E+14,-9.90738E+14,1
104,-1.29361E+14,-3.65265E+14,1.10785E+14,1.03001E+14,0,1.48375E+14,1,0,-5.15178E+14,5.88676E+14,-2.26828E+14,1.27805E+14,-5.73562E+14,1.66358E+14,1
105,5.3424E+14,1.00523E+13,1.28523E+14,3.72923E+14,0,1.48375E+14,1,0,-4.08385E+13,4.68302E+14,-8.51628E+14,1.10317E+14,-3.90828E+14,-2.14616E+14,1
106,-7.41914E+14,2.92573E+14,8.12229E+14,3.72923E+14,0,-9.08791E+14,1,0,-6.23786E+14,6.82128E+14,3.42334E+14,-4.49379E+14,-6.21973E+14,1.34092E+14,1
107,-5.88776E+14,2.92573E+14,2.20979E+14,1.33984E+14,0,-8.2904E+14,1,0,1.69362E+14,-1.01754E+14,-8.84388E+14,5.58815E+14,-5.76709E+14,2.20723E+14,1
108,-8.44007E+14,-6.39364E+14,-2.52021E+13,-4.52205E+12,0,-5.94387E+14,1,0,-7.92632E+14,9.47489E+14,1.71561E+14,-3.1901E+14,-5.68918E+14,-3.07353E+14,1
109,-1.80407E+14,-5.84544E+14,6.93979E+14,5.52127E+14,0,-8.56953E+14,0,1,-9.08956E+14,-5.16249E+14,-5.80921E+14,9.4949E+14,5.6068E+14,8.92363E+14,1
110,-3.33545E+14,-2.00805E+13,1.58085E+14,8.50801E+14,0,-9.08791E+14,0,0,-1.86127E+14,2.7795E+14,-5.56199E+14,-7.27068E+14,-2.75017E+14,-2.58043E+14,1
111,-7.83144E+14,5.11853E+14,1.04873E+14,1.14947E+14,1,4.11095E+14,0,0,1.89061E+14,5.30838E+14,3.67517E+14,1.34352E+14,-1.79575E+14,-2.26595E+14,1
112,-1.96702E+14,-4.74904E+14,1.16698E+14,1.26894E+14,1,-1.59128E+14,0,0,2.06827E+14,2.12999E+14,2.26634E+14,3.2457E+14,-4.80512E+14,-7.69644E+14,1
113,-1.80407E+14,1.82934E+14,9.89603E+14,1.20921E+14,1,-9.08791E+14,0,1,5.12318E+14,1.90339E+14,2.27008E+14,-1.49175E+14,-8.31627E+14,-1.49411E+14,1
114,7.48241E+14,1.82934E+14,3.98354E+14,1.45143E+14,0,-9.08791E+14,1,0,-3.00036E+14,3.06405E+13,-1.79616E+14,-1.06936E+14,-5.48307E+14,2.02824E+14,1
115,5.3424E+14,4.02213E+14,1.04873E+14,5.52127E+14,0,-9.08791E+14,0,0,-9.39626E+14,3.08742E+14,1.37695E+14,-4.61914E+14,-4.80826E+13,-1.19682E+14,1
116,-1.29361E+14,-2.00805E+13,-7.46462E+14,-4.03629E+14,0,-1.43178E+14,1,0,-7.48441E+13,6.77357E+14,-3.0252E+14,9.68572E+14,-5.62201E+14,3.65861E+13,1
117,-7.83144E+14,-9.11656E+14,-2.14402E+14,-2.25541E+14,0,-9.08791E+14,0,0,-2.11817E+14,-2.08441E+14,-1.59216E+13,-9.77389E+14,-5.52534E+14,2.56789E+14,1
118,4.32147E+14,7.31132E+14,-3.70271E+14,8.50801E+14,0,8.4574E+14,1,0,-3.68638E+14,4.62624E+14,-8.44926E+14,-3.82749E+14,-2.80505E+14,2.85641E+14,1
119,6.87378E+14,5.11853E+14,1.81735E+14,1.50788E+14,0,4.42382E+14,0,0,-2.47032E+14,1.09039E+14,2.75957E+14,-1.10518E+14,-3.89492E+14,-6.94123E+14,1
120,5.3424E+14,-9.11656E+14,1.2261E+14,6.11862E+13,0,1.48375E+14,1,0,3.41875E+14,-7.17234E+14,-3.67059E+14,7.359E+12,-4.06504E+14,8.93533E+14,1
121,8.40516E+14,6.76312E+14,5.75729E+14,6.71597E+14,0,-9.08791E+14,1,0,-7.47793E+13,8.59637E+14,-2.81523E+14,6.39611E+14,-4.58728E+14,6.41642E+14,1
122,3.30055E+14,1.28114E+14,5.75729E+14,9.70271E+14,0,-2.7078E+14,0,0,-2.72424E+14,-1.93553E+14,-1.36183E+14,-1.1313E+14,2.3812E+14,-4.66593E+13,1
123,-2.73271E+14,-2.44842E+14,6.93979E+14,1.26894E+14,0,-9.08791E+14,0,0,-2.76632E+13,-2.31784E+14,-5.65727E+14,-1.31999E+14,1.54639E+14,-2.22841E+14,1
124,-7.83144E+14,-4.74904E+14,-2.52021E+13,6.11862E+13,0,1.22855E+14,1,0,4.26246E+14,-4.05507E+14,-5.55429E+14,1.17976E+14,-2.22081E+14,9.97004E+14,1
125,5.3424E+14,6.21492E+14,1.2261E+14,8.50801E+14,0,1.44388E+14,1,0,9.41959E+14,-3.27169E+14,-3.47925E+14,7.70424E+14,-2.61242E+14,5.22649E+14,1
126,6.87378E+14,1.82934E+14,9.89603E+14,7.31332E+14,1,1.48375E+14,0,1,-2.61304E+14,5.90655E+14,1.19158E+14,-7.85693E+14,-5.13227E+14,-2.42733E+14,1
127,2.27963E+14,7.32939E+14,-1.55212E+14,3.72923E+14,0,-6.25674E+14,1,0,-2.50887E+14,2.63428E+14,-1.9742E+14,1.0517E+14,-5.72227E+14,4.29473E+14,1
128,1.2587E+13,7.32939E+14,5.16604E+13,-1.6469E+14,0,-9.08791E+14,1,0,3.3469E+14,-3.07068E+14,-4.93758E+13,6.18729E+13,-4.22836E+14,8.01833E+14,1
129,-6.39822E+14,5.66672E+14,1.61854E+14,1.45143E+14,0,1.48375E+14,1,0,4.06534E+14,-3.84565E+14,-5.38281E+14,1.40219E+14,-3.24527E+14,8.29603E+14,1
130,9.42609E+14,-3.63457E+14,-1.55277E+14,3.72923E+14,0,1.48375E+14,1,0,2.5586E+14,-1.3568E+14,-1.07481E+14,6.46763E+14,-1.0005E+14,2.00521E+14,1
131,1.45307E+13,1.06005E+14,1.61854E+14,-1.6469E+14,0,1.48375E+14,0,0,-6.92323E+14,-4.37608E+14,1.92399E+14,-7.96076E+14,-6.97877E+14,-8.55243E+14,1
132,1.09575E+14,1.11487E+14,-1.55212E+14,7.42491E+13,0,1.48375E+14,0,1,2.93202E+14,-9.74269E+14,-7.92543E+14,1.02503E+14,-6.40081E+14,1.58534E+14,1
133,5.85286E+14,-2.55625E+13,1.02729E+14,-4.52205E+12,0,-3.10656E+14,1,0,-2.45276E+14,1.94595E+14,-2.52215E+14,3.55337E+14,-3.14445E+14,6.44528E+14,1
134,8.91563E+14,7.85952E+14,-7.46462E+14,-5.23099E+14,0,1.48375E+14,1,0,5.24544E+14,-4.76955E+14,-5.87258E+14,2.41084E+12,-3.56932E+13,8.95549E+14,1
135,1.45307E+13,1.27933E+13,3.39229E+14,-1.6469E+14,0,1.48375E+14,0,1,-1.00713E+12,1.05296E+14,1.18008E+14,-2.07235E+14,4.94857E+14,-5.894E+14,1
136,-2.31453E+14,-5.29724E+14,4.36038E+14,2.53453E+14,0,1.404E+14,1,0,5.92951E+14,-3.80321E+14,-5.54146E+14,7.32673E+14,-4.48263E+14,8.893E+13,1
137,1.45307E+13,1.16969E+14,-7.46462E+14,1.45143E+14,0,1.48375E+14,0,0,-5.4293E+14,-4.07005E+14,1.76117E+14,3.98974E+14,-2.60335E+14,-6.70213E+14,1
138,1.0447E+14,1.44379E+14,1.81735E+14,1.80656E+14,0,-8.33641E+14,0,0,8.34289E+14,-1.50256E+14,-1.16904E+14,2.6677E+13,-5.35446E+14,2.76211E+14,1
139,-6.90868E+14,4.02213E+14,1.16698E+14,1.38841E+14,0,-9.08791E+14,0,0,1.33032E+12,-4.19333E+14,1.59302E+14,3.39293E+14,-1.15774E+14,9.75126E+14,1
140,8.40516E+14,7.31132E+14,-1.55212E+14,2.53453E+14,0,-9.08791E+14,0,0,7.69902E+14,-1.00733E+14,1.19432E+14,6.48839E+14,-2.91108E+13,-9.95834E+14,1
141,-2.52853E+14,-1.8454E+14,-1.02065E+14,-1.23992E+14,0,-9.08791E+14,0,0,1.3003E+14,4.67236E+14,9.44134E+14,1.15553E+14,-1.41807E+14,-6.08258E+14,1
142,-5.88776E+14,-5.84544E+14,-5.47646E+14,-7.02303E+14,0,-6.41624E+14,1,0,1.13483E+13,-9.16839E+12,-8.25393E+14,-2.46779E+14,-3.92949E+14,1.79266E+14,1
143,3.81101E+14,2.92573E+14,-1.6119E+14,-5.23099E+14,0,-7.17388E+14,0,0,2.53837E+14,2.11178E+14,8.73237E+14,3.76649E+14,-6.3782E+14,-4.41428E+14,1
144,-5.3773E+14,2.37753E+14,-1.67102E+14,-7.62038E+14,0,-9.08791E+14,0,0,4.7189E+14,-7.8837E+14,4.36195E+14,4.14117E+14,-7.46644E+14,3.83604E+14,1
145,1.0447E+14,4.02213E+14,-7.25021E+14,-1.23992E+14,1,1.42793E+14,0,1,-3.28566E+13,3.39768E+14,-1.89002E+14,-2.98632E+14,-7.21264E+14,6.73507E+13,1
146,1.2587E+13,9.50411E+14,-6.65896E+14,-7.62038E+14,1,-7.14014E+14,0,1,-1.01666E+14,9.53108E+14,2.2941E+14,2.31229E+14,-1.8174E+14,-2.47637E+14,1
147,3.81101E+14,4.57033E+14,-7.84146E+14,-5.23099E+14,0,-8.52965E+14,1,0,6.91055E+14,-6.22704E+14,-6.74407E+14,-1.33053E+14,-4.40831E+14,1.1802E+14,1
148,1.24889E+14,8.95591E+14,-6.65896E+14,-7.62038E+14,0,1.27977E+14,0,0,-1.79948E+14,-7.23748E+13,-5.31905E+14,-7.20703E+13,-6.97576E+14,1.40158E+14,1
149,6.87378E+14,2.37753E+14,-5.47646E+14,-3.43894E+14,0,-6.09724E+14,0,0,8.93575E+14,-3.35128E+13,-2.111E+14,3.59414E+14,-9.26243E+14,-1.74475E+14,1
150,-2.72682E+14,2.37753E+14,5.16604E+13,3.13188E+14,0,-9.08791E+14,0,0,-3.17803E+14,7.02217E+14,1.19525E+14,-8.52477E+14,-4.95627E+14,-1.13026E+14,1
151,8.91563E+14,6.76312E+14,-2.52021E+13,-2.24425E+14,0,7.26113E+14,1,0,7.14367E+13,-1.55214E+14,-4.07351E+14,-2.79001E+14,-4.24391E+14,8.92494E+14,1
152,1.2587E+13,4.02213E+14,3.39229E+14,-1.04955E+14,0,6.8225E+14,0,1,-1.6471E+14,7.67413E+14,-3.52052E+14,-9.59236E+14,5.95666E+14,1.83685E+14,1
153,6.36332E+14,4.02213E+14,-1.73015E+14,-2.67355E+14,0,1.12088E+14,0,1,-2.52265E+13,5.28263E+14,-3.469E+14,-4.45166E+14,1.42964E+14,-3.89848E+14,1
154,-1.29361E+14,-9.11656E+14,-6.65896E+14,-1.06071E+14,0,1.26045E+14,0,1,-2.2072E+14,-8.68717E+14,-6.30217E+14,2.66306E+14,1.74756E+14,3.38244E+14,1
155,9.42609E+14,8.40772E+14,-1.8484E+14,-5.23099E+14,0,-9.08791E+14,0,1,-1.64924E+14,6.6449E+14,-9.60675E+14,-8.79268E+14,5.32773E+14,-6.20338E+14,1
156,-7.83144E+14,-2.55625E+13,-9.61521E+14,-1.23992E+14,0,-9.08791E+14,0,1,-3.01952E+14,-2.72455E+14,-1.92299E+14,-1.11227E+14,7.00054E+14,2.79965E+14,1
157,2.79009E+14,3.47393E+14,-6.65896E+14,1.45143E+14,0,-9.08791E+14,0,1,1.5275E+14,1.07267E+14,8.2496E+14,-4.62456E+14,-2.13202E+14,-5.55458E+14,1
158,2.79009E+14,-1.45985E+14,-3.11146E+14,-3.43894E+14,0,-9.08791E+14,0,1,-3.06122E+14,1.08096E+13,-4.47905E+14,-8.55952E+14,1.00934E+14,7.6813E+14,1
159,-7.92961E+14,-8.58643E+14,-6.65896E+14,-5.82833E+14,0,-9.08791E+14,0,1,-2.93646E+14,4.07672E+14,-4.11905E+14,-7.21792E+14,3.34754E+13,-1.09101E+14,1
160,1.0447E+14,5.66672E+14,-5.47646E+14,-4.63364E+14,1,-9.08791E+14,0,1,-6.04269E+14,1.0769E+14,2.14943E+14,1.00021E+14,-5.04805E+14,-4.64289E+14,1
161,6.36332E+14,6.76312E+14,4.36038E+14,5.52127E+14,1,-9.08791E+14,0,1,-6.86228E+13,1.37695E+14,5.26867E+14,-4.31679E+14,-9.63532E+14,-9.16042E+14,1
162,4.32147E+14,2.37753E+14,-4.29396E+14,-8.81507E+14,1,-9.08791E+14,0,1,-2.85814E+14,1.84064E+14,1.8702E+14,-1.05819E+14,3.89098E+14,-2.19455E+14,1
163,5.85286E+14,3.47393E+14,4.57479E+14,1.93719E+14,0,-9.08791E+14,1,0,1.87038E+14,-1.31121E+14,-1.0261E+13,-5.03206E+14,-4.39753E+14,9.04708E+14,1
164,1.09575E+14,5.66672E+14,-7.46462E+14,-2.8416E+14,0,-9.08791E+14,1,0,-5.46885E+13,6.26061E+13,8.10499E+14,-7.75936E+14,-4.06383E+14,-2.09724E+14,1
165,8.91563E+14,7.31132E+14,-1.92896E+14,4.92392E+14,0,-9.08791E+14,1,0,2.00739E+14,-1.35128E+14,-1.05007E+14,-2.87624E+14,-5.57626E+14,1.51985E+14,1
166,2.79009E+14,7.31132E+14,1.61854E+14,6.71597E+14,0,-9.08791E+14,0,0,-5.15762E+14,-6.3875E+14,1.64875E+14,-3.19474E+14,-6.72006E+14,-6.40931E+14,1
167,1.09575E+14,1.44379E+14,1.02729E+14,-4.52205E+12,0,-9.08791E+14,0,0,-6.04334E+14,-6.01737E+14,1.73024E+14,-5.78424E+14,-7.11651E+14,-7.55175E+14,1
168,1.19784E+14,1.06005E+14,-1.92896E+14,7.42491E+13,0,-9.08791E+14,1,0,-1.415E+14,1.43186E+14,-2.57573E+14,6.72906E+14,-2.76165E+14,6.78817E+14,1
169,7.38424E+14,1.06005E+14,-1.33771E+13,2.53453E+14,0,-9.08791E+14,0,0,-1.52864E+13,1.70402E+14,-1.03816E+14,-3.59018E+14,-1.14179E+14,4.80157E+14,1
170,8.40516E+14,7.31132E+14,1.61854E+14,4.92392E+14,0,-9.08791E+14,0,0,-1.68705E+14,2.82133E+14,-6.31707E+14,-8.59506E+14,-1.93642E+14,-1.15995E+13,1
171,9.42609E+14,8.40772E+14,1.61854E+14,-1.04955E+14,0,-8.21065E+14,1,0,1.01552E+14,-8.5233E+14,-7.91146E+11,9.96066E+14,-7.09028E+13,1.32136E+14,1
172,6.36332E+14,4.57033E+14,9.30478E+14,6.11862E+13,0,-9.08791E+14,0,0,1.7006E+14,5.97494E+14,-3.77563E+13,2.2867E+14,2.85456E+14,8.13895E+14,1
173,6.36332E+14,1.16969E+14,9.30478E+14,4.32658E+14,0,9.65367E+14,0,0,1.62424E+13,-9.74399E+14,-1.62535E+14,-4.26239E+14,-2.53857E+13,1.34189E+14,1
174,8.91563E+14,2.37753E+14,1.10785E+14,8.50801E+14,1,1.48375E+14,0,1,1.97892E+14,7.68206E+14,4.82549E+13,7.99533E+13,-4.33477E+14,2.3265E+14,1
175,-1.80407E+14,8.95591E+14,7.53104E+14,3.72923E+14,1,1.48375E+14,0,1,2.11703E+14,7.45231E+14,3.30829E+14,7.00429E+14,-4.23002E+14,3.94119E+14,1
176,-2.31453E+14,4.02213E+14,-1.33771E+13,7.42491E+13,0,2.23679E+13,1,0,1.76125E+14,-1.2157E+14,-9.81015E+14,-4.15574E+14,-7.22836E+13,7.95281E+14,1
177,1.2587E+13,8.40772E+14,4.36038E+14,-2.8416E+14,0,2.07729E+14,1,0,7.00717E+14,-6.30173E+14,-6.66796E+14,4.13176E+14,-5.2581E+14,1.1062E+14,1
178,1.2587E+13,1.84741E+14,-3.11146E+14,-1.04955E+14,0,1.47915E+14,1,0,1.86026E+13,-1.27262E+14,-1.01025E+14,-1.44301E+14,-6.46598E+14,1.10477E+14,1
179,7.8947E+14,8.95591E+14,-1.55212E+14,4.32658E+14,0,-9.08791E+14,1,0,7.71782E+14,-6.74204E+14,-6.89654E+14,3.23293E+14,-5.25079E+13,1.42733E+14,1
180,1.45307E+13,5.66672E+14,1.02729E+14,4.32658E+14,0,1.36412E+14,0,0,2.69396E+14,-1.19519E+14,8.7885E+14,2.06622E+12,-6.531E+14,-2.37457E+13,1
181,6.87378E+14,1.16969E+14,7.53104E+14,5.52127E+14,0,1.36412E+14,0,0,1.8803E+14,4.07725E+14,1.12834E+14,2.22315E+14,-6.40473E+14,-3.6057E+14,1
182,3.81101E+14,6.21492E+14,-1.55212E+14,1.93719E+14,0,-9.08791E+14,1,0,8.77408E+14,-7.47745E+14,-7.25933E+14,1.42036E+14,-6.6721E+14,1.44005E+14,1
183,4.32147E+14,7.31132E+14,1.61854E+14,4.32658E+14,0,-9.08791E+14,1,0,5.46785E+14,-4.94327E+14,-5.93326E+14,-4.5317E+14,-4.56945E+14,9.45844E+14,1
184,1.76916E+14,2.92573E+14,3.39229E+14,-4.52205E+12,0,-5.61873E+14,1,0,1.21296E+14,-9.48351E+14,-8.42651E+14,3.20752E+14,-6.12192E+14,7.0322E+14,1
185,7.8947E+14,7.85952E+14,9.89603E+14,7.91066E+14,0,-9.08791E+14,0,0,-2.61615E+14,-6.27994E+14,-3.19733E+14,-1.03825E+14,1.42895E+14,2.11151E+14,1
186,-3.14108E+14,-3.16108E+14,7.53104E+14,1.03001E+14,1,-9.08791E+14,0,0,-2.61965E+13,-2.32853E+14,-1.35547E+14,-8.72229E+13,-2.72376E+14,-8.28714E+14,1
187,3.81101E+14,5.66672E+14,1.10785E+14,7.31332E+14,0,-8.80878E+14,0,0,-2.39141E+14,5.87445E+14,1.16309E+14,-1.1772E+14,-4.88497E+14,-7.88235E+14,1
188,3.81101E+14,-9.11656E+14,7.53104E+14,6.11862E+13,0,-9.08791E+14,0,0,-2.99333E+14,9.46527E+14,-2.81865E+13,-9.83438E+13,9.68916E+13,-8.08E+14,1
189,1.76916E+14,4.57033E+14,9.30478E+14,4.32658E+14,0,-9.08791E+14,0,0,-2.97381E+14,3.31334E+14,-7.25993E+14,-1.19297E+14,4.93533E+14,-3.7104E+14,1
